"Relative Time (Process)","StudyAbroadGPT-7B-continued - system/disk./.usageGB","StudyAbroadGPT-7B-continued - system/disk./.usageGB__MIN","StudyAbroadGPT-7B-continued - system/disk./.usageGB__MAX"
"9115.256982819","6183.611968994141","6183.611968994141","6183.611968994141"
"9125.256384053","6183.611968994141","6183.611968994141","6183.611968994141"
"9135.256409419","6183.611972808838","6183.611972808838","6183.611972808838"
"9145.256714715","6183.611972808838","6183.611972808838","6183.611972808838"
"9155.256797755","6183.611976623535","6183.611976623535","6183.611976623535"
"9165.256636125","6183.611976623535","6183.611976623535","6183.611976623535"
"9175.25732042","6183.611980438232","6183.611980438232","6183.611980438232"
"9185.256758992","6183.611980438232","6183.611980438232","6183.611980438232"
"9195.257217653","6183.61198425293","6183.61198425293","6183.61198425293"
"9205.256074915","6183.61198425293","6183.61198425293","6183.61198425293"
"9215.25703894","6183.61198425293","6183.61198425293","6183.61198425293"
"9225.256288506","6183.611988067627","6183.611988067627","6183.611988067627"
"9235.256609042","6183.611988067627","6183.611988067627","6183.611988067627"
"9245.256910265","6183.611991882324","6183.611991882324","6183.611991882324"
"9255.257514798","6183.611991882324","6183.611991882324","6183.611991882324"
"9265.257259573","6183.6119956970215","6183.6119956970215","6183.6119956970215"
"9275.256347476","6183.6119956970215","6183.6119956970215","6183.6119956970215"
"9285.257047421","6183.611999511719","6183.611999511719","6183.611999511719"
"9295.256267851","6183.611999511719","6183.611999511719","6183.611999511719"
"9305.25700569","6183.612003326416","6183.612003326416","6183.612003326416"
"9315.257002572","6183.612003326416","6183.612003326416","6183.612003326416"
"9325.257264901","6183.612007141113","6183.612007141113","6183.612007141113"
"9335.256518084","6183.612010955811","6183.612010955811","6183.612010955811"
"9345.25685465","6183.612010955811","6183.612010955811","6183.612010955811"
"9355.256849749","6183.612014770508","6183.612014770508","6183.612014770508"
"9365.256424931","6183.612014770508","6183.612014770508","6183.612014770508"
"9375.256761881","6183.612018585205","6183.612018585205","6183.612018585205"
"9385.256419859","6183.612018585205","6183.612018585205","6183.612018585205"
"9395.25700421","6183.612022399902","6183.612022399902","6183.612022399902"
"9405.257484917","6183.612022399902","6183.612022399902","6183.612022399902"
"9415.257069341","6183.612022399902","6183.612022399902","6183.612022399902"
"9425.256745332","6183.6120262146","6183.6120262146","6183.6120262146"
"9435.25696242","6183.6120262146","6183.6120262146","6183.6120262146"
"9445.256960733","6183.612030029297","6183.612030029297","6183.612030029297"
"9455.257334198","6183.612030029297","6183.612030029297","6183.612030029297"
"9465.256506236","6183.612033843994","6183.612033843994","6183.612033843994"
"9475.25642173","6183.612033843994","6183.612033843994","6183.612033843994"
"9485.257109194","6183.612037658691","6183.612037658691","6183.612037658691"
"9495.257266754","6183.612037658691","6183.612037658691","6183.612037658691"
"9505.256343773","6183.612037658691","6183.612037658691","6183.612037658691"
"9515.256725893","6183.612041473389","6183.612041473389","6183.612041473389"
"9525.256945087","6183.612041473389","6183.612041473389","6183.612041473389"
"9535.256510768","6183.612041473389","6183.612041473389","6183.612041473389"
"9545.25663237","6183.612045288086","6183.612045288086","6183.612045288086"
"9555.257569199","6183.612045288086","6183.612045288086","6183.612045288086"
"9565.25678969","6183.612045288086","6183.612045288086","6183.612045288086"
"9575.256580995","6183.612045288086","6183.612045288086","6183.612045288086"
"9585.256459552","6183.612049102783","6183.612049102783","6183.612049102783"
"9595.256854834","6183.612049102783","6183.612049102783","6183.612049102783"
"9605.256999196","6183.612049102783","6183.612049102783","6183.612049102783"
"9615.257412608","6183.6120529174805","6183.6120529174805","6183.6120529174805"
"9625.256666467","6183.6120529174805","6183.6120529174805","6183.6120529174805"
"9635.256362576","6183.6120529174805","6183.6120529174805","6183.6120529174805"
"9645.257425743","6183.612056732178","6183.612056732178","6183.612056732178"
"9655.25677573","6183.612056732178","6183.612056732178","6183.612056732178"
"9665.257224972","6183.612056732178","6183.612056732178","6183.612056732178"
"9675.257075222","6183.612056732178","6183.612056732178","6183.612056732178"
"9685.25673618","6183.612060546875","6183.612060546875","6183.612060546875"
"9695.256291207","6183.612060546875","6183.612060546875","6183.612060546875"
"9705.256426797","6183.612060546875","6183.612060546875","6183.612060546875"
"9715.256561105","6183.612064361572","6183.612064361572","6183.612064361572"
"9725.256317756","6183.612064361572","6183.612064361572","6183.612064361572"
"9735.257502581","6183.612064361572","6183.612064361572","6183.612064361572"
"9745.256710262","6183.612064361572","6183.612064361572","6183.612064361572"
"9755.256344806","6183.6120681762695","6183.6120681762695","6183.6120681762695"
"9765.257229694","6183.612071990967","6183.612071990967","6183.612071990967"
"9775.256608301","6183.612075805664","6183.612075805664","6183.612075805664"
"9785.256521365","6183.612075805664","6183.612075805664","6183.612075805664"
"9795.257766042","6183.612079620361","6183.612079620361","6183.612079620361"
"9805.256111825","6183.612079620361","6183.612079620361","6183.612079620361"
"9815.256866142","6183.612079620361","6183.612079620361","6183.612079620361"
"9825.256949996","6183.612083435059","6183.612083435059","6183.612083435059"
"9835.256220376","6183.612087249756","6183.612087249756","6183.612087249756"
"9845.257331375","6183.612087249756","6183.612087249756","6183.612087249756"
"9855.257027396","6183.612091064453","6183.612091064453","6183.612091064453"
"9865.256764725","6183.612091064453","6183.612091064453","6183.612091064453"
"9875.257203844","6183.612091064453","6183.612091064453","6183.612091064453"
"9885.256508307","6183.61209487915","6183.61209487915","6183.61209487915"
"9895.256384795","6183.61209487915","6183.61209487915","6183.61209487915"
"9905.256651956","6183.612098693848","6183.612098693848","6183.612098693848"
"9915.257466784","6183.612098693848","6183.612098693848","6183.612098693848"
"9925.257044214","6183.612098693848","6183.612098693848","6183.612098693848"
"9935.256767932","6183.612102508545","6183.612102508545","6183.612102508545"
"9945.257290701","6183.612102508545","6183.612102508545","6183.612102508545"
"9955.256874006","6183.612106323242","6183.612106323242","6183.612106323242"
"9965.256528712","6183.612110137939","6183.612110137939","6183.612110137939"
"9975.256023254","6183.612110137939","6183.612110137939","6183.612110137939"
"9985.256291143","6183.612110137939","6183.612110137939","6183.612110137939"
"9995.256457515","6183.612113952637","6183.612113952637","6183.612113952637"
"10005.256983955","6183.612113952637","6183.612113952637","6183.612113952637"
"10015.256903626","6183.612117767334","6183.612117767334","6183.612117767334"
"10025.256699996","6183.612117767334","6183.612117767334","6183.612117767334"
"10035.25648934","6183.612117767334","6183.612117767334","6183.612117767334"
"10045.256553381","6183.612121582031","6183.612121582031","6183.612121582031"
"10055.256070674","6183.6121253967285","6183.6121253967285","6183.6121253967285"
"10065.25631994","6183.6121253967285","6183.6121253967285","6183.6121253967285"
"10075.256786813","6183.612129211426","6183.612129211426","6183.612129211426"
"10085.256405845","6183.612133026123","6183.612133026123","6183.612133026123"
"10095.257088635","6183.612133026123","6183.612133026123","6183.612133026123"
"10105.257330328","6183.612133026123","6183.612133026123","6183.612133026123"
"10115.256938999","6183.61213684082","6183.61213684082","6183.61213684082"
"10125.256609509","6183.61213684082","6183.61213684082","6183.61213684082"
"10135.256014897","6183.61213684082","6183.61213684082","6183.61213684082"
"10145.257197834","6183.612140655518","6183.612140655518","6183.612140655518"
"10155.257640657","6183.612140655518","6183.612140655518","6183.612140655518"
"10165.256663819","6183.612140655518","6183.612140655518","6183.612140655518"
"10175.256540223","6183.612140655518","6183.612140655518","6183.612140655518"
"10185.256887996","6183.612144470215","6183.612144470215","6183.612144470215"
"10195.256577656","6183.612144470215","6183.612144470215","6183.612144470215"
"10205.256495898","6183.612144470215","6183.612144470215","6183.612144470215"
"10215.257262099","6183.612148284912","6183.612148284912","6183.612148284912"
"10225.257113207","6183.612148284912","6183.612148284912","6183.612148284912"
"10235.256978667","6183.612152099609","6183.612152099609","6183.612152099609"
"10245.256772443","6183.612152099609","6183.612152099609","6183.612152099609"
"10255.2566129","6183.612155914307","6183.612155914307","6183.612155914307"
"10265.257116266","6183.612159729004","6183.612159729004","6183.612159729004"
"10275.257408472","6183.612159729004","6183.612159729004","6183.612159729004"
"10285.257189406","6183.612163543701","6183.612163543701","6183.612163543701"
"10295.25668297","6183.612167358398","6183.612167358398","6183.612167358398"
"10305.256386734","6183.612167358398","6183.612167358398","6183.612167358398"
"10315.257368625","6183.612171173096","6183.612171173096","6183.612171173096"
"10325.256275887","6183.612174987793","6183.612174987793","6183.612174987793"
"10335.256503114","6183.612174987793","6183.612174987793","6183.612174987793"
"10345.256491501","6183.61217880249","6183.61217880249","6183.61217880249"
"10355.256746312","6183.6121826171875","6183.6121826171875","6183.6121826171875"
"10365.256228525","6183.6121826171875","6183.6121826171875","6183.6121826171875"
"10375.256599206","6183.6121826171875","6183.6121826171875","6183.6121826171875"
"10385.256681796","6183.612186431885","6183.612186431885","6183.612186431885"
"10395.256716201","6183.612186431885","6183.612186431885","6183.612186431885"
"10405.256710658","6183.612186431885","6183.612186431885","6183.612186431885"
"10415.256467154","6183.612186431885","6183.612186431885","6183.612186431885"
"10425.256854286","6183.612190246582","6183.612190246582","6183.612190246582"
"10435.256721842","6183.612194061279","6183.612194061279","6183.612194061279"
"10445.256964905","6183.612194061279","6183.612194061279","6183.612194061279"
"10455.256295831","6183.612197875977","6183.612197875977","6183.612197875977"
"10465.256470855","6183.612201690674","6183.612201690674","6183.612201690674"
"10475.256714645","6183.612205505371","6183.612205505371","6183.612205505371"
"10485.256274062","6183.612205505371","6183.612205505371","6183.612205505371"
"10495.257025131","6183.612209320068","6183.612209320068","6183.612209320068"
"10505.257043188","6183.612209320068","6183.612209320068","6183.612209320068"
"10515.256941394","6183.612213134766","6183.612213134766","6183.612213134766"
"10525.256621355","6183.612213134766","6183.612213134766","6183.612213134766"
"10535.25632275","6183.612216949463","6183.612216949463","6183.612216949463"
"10545.256455005","6183.612216949463","6183.612216949463","6183.612216949463"
"10555.257218744","6183.61222076416","6183.61222076416","6183.61222076416"
"10565.257166897","6183.61222076416","6183.61222076416","6183.61222076416"
"10575.256631863","6183.612224578857","6183.612224578857","6183.612224578857"
"10585.256221438","6183.612224578857","6183.612224578857","6183.612224578857"
"10595.25649432","6183.612224578857","6183.612224578857","6183.612224578857"
"10605.256238706","6183.613208770752","6183.613208770752","6183.613208770752"
"10615.256914499","6183.613212585449","6183.613212585449","6183.613212585449"
"10625.256602691","6183.613212585449","6183.613212585449","6183.613212585449"
"10635.25666858","6183.613212585449","6183.613212585449","6183.613212585449"
"10645.256642246","6183.6132164001465","6183.6132164001465","6183.6132164001465"
"10655.256973658","6183.6132164001465","6183.6132164001465","6183.6132164001465"
"10665.257099276","6183.613220214844","6183.613220214844","6183.613220214844"
"10675.2569599","6183.613220214844","6183.613220214844","6183.613220214844"
"10685.256715788","6183.613224029541","6183.613224029541","6183.613224029541"
"10695.257091849","6183.613224029541","6183.613224029541","6183.613224029541"
"10705.256740555","6183.613227844238","6183.613227844238","6183.613227844238"
"10715.257323427","6183.613227844238","6183.613227844238","6183.613227844238"
"10725.256156331","6183.613231658936","6183.613231658936","6183.613231658936"
"10735.256472792","6183.613231658936","6183.613231658936","6183.613231658936"
"10745.25700724","6183.613231658936","6183.613231658936","6183.613231658936"
"10755.256679598","6183.613235473633","6183.613235473633","6183.613235473633"
"10765.25650272","6183.61323928833","6183.61323928833","6183.61323928833"
"10775.257008237","6183.61323928833","6183.61323928833","6183.61323928833"
"10785.256801144","6183.61323928833","6183.61323928833","6183.61323928833"
"10795.256153029","6183.613243103027","6183.613243103027","6183.613243103027"
"10805.25744977","6183.613243103027","6183.613243103027","6183.613243103027"
"10815.256955436","6183.613246917725","6183.613246917725","6183.613246917725"
"10825.256848365","6183.613246917725","6183.613246917725","6183.613246917725"
"10835.256391387","6183.613250732422","6183.613250732422","6183.613250732422"
"10845.256664496","6183.613250732422","6183.613250732422","6183.613250732422"
"10855.256724917","6183.613254547119","6183.613254547119","6183.613254547119"
"10865.25717625","6183.613254547119","6183.613254547119","6183.613254547119"
"10875.256749613","6183.613258361816","6183.613258361816","6183.613258361816"
"10885.25681975","6183.613258361816","6183.613258361816","6183.613258361816"
"10895.256400414","6183.613258361816","6183.613258361816","6183.613258361816"
"10905.257274394","6183.613262176514","6183.613262176514","6183.613262176514"
"10915.257079649","6183.613262176514","6183.613262176514","6183.613262176514"
"10925.257089387","6183.613265991211","6183.613265991211","6183.613265991211"
"10935.256955467","6183.613265991211","6183.613265991211","6183.613265991211"
"10945.256982431","6183.613269805908","6183.613269805908","6183.613269805908"
"10955.256575097","6183.613269805908","6183.613269805908","6183.613269805908"
"10965.257203504","6183.6132736206055","6183.6132736206055","6183.6132736206055"
"10975.256935962","6183.6132736206055","6183.6132736206055","6183.6132736206055"
"10985.256867699","6183.613277435303","6183.613277435303","6183.613277435303"
"10995.256340297","6183.613277435303","6183.613277435303","6183.613277435303"
"11005.25603714","6183.61328125","6183.61328125","6183.61328125"
"11015.256724237","6183.61328125","6183.61328125","6183.61328125"
"11025.25678154","6183.613285064697","6183.613285064697","6183.613285064697"
"11035.256413044","6183.613285064697","6183.613285064697","6183.613285064697"
"11045.256548529","6183.6132888793945","6183.6132888793945","6183.6132888793945"
"11055.25724116","6183.6132888793945","6183.6132888793945","6183.6132888793945"
"11065.256726446","6183.613292694092","6183.613292694092","6183.613292694092"
"11075.257006853","6183.613292694092","6183.613292694092","6183.613292694092"
"11085.257337235","6183.613296508789","6183.613296508789","6183.613296508789"
"11095.259030333","6183.613296508789","6183.613296508789","6183.613296508789"
"11105.256832456","6183.613300323486","6183.613300323486","6183.613300323486"
"11115.256205874","6183.613300323486","6183.613300323486","6183.613300323486"
"11125.256919348","6183.613300323486","6183.613300323486","6183.613300323486"
"11135.256327252","6183.613304138184","6183.613304138184","6183.613304138184"
"11145.256870595","6183.613304138184","6183.613304138184","6183.613304138184"
"11155.257045424","6183.613307952881","6183.613307952881","6183.613307952881"
"11165.257013336","6183.613311767578","6183.613311767578","6183.613311767578"
"11175.257453679","6183.613311767578","6183.613311767578","6183.613311767578"
"11185.256722069","6183.613311767578","6183.613311767578","6183.613311767578"
"11195.257030814","6183.613315582275","6183.613315582275","6183.613315582275"
"11205.257706009","6183.613315582275","6183.613315582275","6183.613315582275"
"11215.256349855","6183.613319396973","6183.613319396973","6183.613319396973"
"11225.256558401","6183.613319396973","6183.613319396973","6183.613319396973"
"11235.25694051","6183.61332321167","6183.61332321167","6183.61332321167"
"11245.257025145","6183.61332321167","6183.61332321167","6183.61332321167"
"11255.256939406","6183.613327026367","6183.613327026367","6183.613327026367"
"11265.256418854","6183.613327026367","6183.613327026367","6183.613327026367"
"11275.257114247","6183.613330841064","6183.613330841064","6183.613330841064"
"11285.256697657","6183.613330841064","6183.613330841064","6183.613330841064"
"11295.256650718","6183.613334655762","6183.613334655762","6183.613334655762"
"11305.256490862","6183.613334655762","6183.613334655762","6183.613334655762"
"11315.256776373","6183.613338470459","6183.613338470459","6183.613338470459"
"11325.25644587","6183.613338470459","6183.613338470459","6183.613338470459"
"11335.256131589","6183.613342285156","6183.613342285156","6183.613342285156"
"11345.257204021","6183.613342285156","6183.613342285156","6183.613342285156"
"11355.256094986","6183.6133460998535","6183.6133460998535","6183.6133460998535"
"11365.25656326","6183.6133460998535","6183.6133460998535","6183.6133460998535"
"11375.257118394","6183.613349914551","6183.613349914551","6183.613349914551"
"11385.256996537","6183.613349914551","6183.613349914551","6183.613349914551"
"11395.256671705","6183.613349914551","6183.613349914551","6183.613349914551"
"11405.256184872","6183.613353729248","6183.613353729248","6183.613353729248"
"11415.256571776","6183.613353729248","6183.613353729248","6183.613353729248"
"11425.2561284","6183.613357543945","6183.613357543945","6183.613357543945"
"11435.25652502","6183.613361358643","6183.613361358643","6183.613361358643"
"11445.257077416","6183.613361358643","6183.613361358643","6183.613361358643"
"11455.25704907","6183.61336517334","6183.61336517334","6183.61336517334"
"11465.257171294","6183.61336517334","6183.61336517334","6183.61336517334"
"11475.256359703","6183.613368988037","6183.613368988037","6183.613368988037"
"11485.256222953","6183.613368988037","6183.613368988037","6183.613368988037"
"11495.256424416","6183.613372802734","6183.613372802734","6183.613372802734"
"11505.256732744","6183.613372802734","6183.613372802734","6183.613372802734"
"11515.25707485","6183.613376617432","6183.613376617432","6183.613376617432"
"11525.256837625","6183.613376617432","6183.613376617432","6183.613376617432"
"11535.256753008","6183.613376617432","6183.613376617432","6183.613376617432"
"11545.256976","6183.613380432129","6183.613380432129","6183.613380432129"
"11555.256566491","6183.613380432129","6183.613380432129","6183.613380432129"
"11565.258496333","6183.613384246826","6183.613384246826","6183.613384246826"
"11575.256852993","6183.613384246826","6183.613384246826","6183.613384246826"
"11585.256856924","6183.613388061523","6183.613388061523","6183.613388061523"
"11595.256208527","6183.613388061523","6183.613388061523","6183.613388061523"
"11605.257015472","6183.613388061523","6183.613388061523","6183.613388061523"
"11615.257086081","6183.613391876221","6183.613391876221","6183.613391876221"
"11625.257044411","6183.613391876221","6183.613391876221","6183.613391876221"
"11635.256968762","6183.613395690918","6183.613395690918","6183.613395690918"
"11645.256461039","6183.613399505615","6183.613399505615","6183.613399505615"
"11655.257495808","6183.613399505615","6183.613399505615","6183.613399505615"
"11665.256829581","6183.613399505615","6183.613399505615","6183.613399505615"
"11675.256584323","6183.613399505615","6183.613399505615","6183.613399505615"
"11685.256768906","6183.6134033203125","6183.6134033203125","6183.6134033203125"
"11695.256332133","6183.61340713501","6183.61340713501","6183.61340713501"
"11705.256749198","6183.61340713501","6183.61340713501","6183.61340713501"
"11715.256683788","6183.613410949707","6183.613410949707","6183.613410949707"
"11725.25635823","6183.613410949707","6183.613410949707","6183.613410949707"
"11735.256936577","6183.613414764404","6183.613414764404","6183.613414764404"
"11745.256807409","6183.613414764404","6183.613414764404","6183.613414764404"
"11755.256791909","6183.613418579102","6183.613418579102","6183.613418579102"
"11765.257040064","6183.613418579102","6183.613418579102","6183.613418579102"
"11775.256738594","6183.613422393799","6183.613422393799","6183.613422393799"
"11785.256759618","6183.613422393799","6183.613422393799","6183.613422393799"
"11795.256652724","6183.613422393799","6183.613422393799","6183.613422393799"
"11805.257170378","6183.613426208496","6183.613426208496","6183.613426208496"
"11815.257405793","6183.613437652588","6183.613437652588","6183.613437652588"
"11825.256863744","6183.613441467285","6183.613441467285","6183.613441467285"
"11835.256642816","6183.613441467285","6183.613441467285","6183.613441467285"
"11845.257110041","6183.613441467285","6183.613441467285","6183.613441467285"
"11855.256589128","6183.613445281982","6183.613445281982","6183.613445281982"
"11865.256387456","6183.613445281982","6183.613445281982","6183.613445281982"
"11875.257003215","6183.613445281982","6183.613445281982","6183.613445281982"
"11885.256252798","6183.61344909668","6183.61344909668","6183.61344909668"
"11895.25683246","6183.61344909668","6183.61344909668","6183.61344909668"
"11905.256510521","6183.61344909668","6183.61344909668","6183.61344909668"
"11915.257034083","6183.613452911377","6183.613452911377","6183.613452911377"
"11925.257108339","6183.613452911377","6183.613452911377","6183.613452911377"
"11935.257266749","6183.613452911377","6183.613452911377","6183.613452911377"
"11945.256557678","6183.613452911377","6183.613452911377","6183.613452911377"
"11955.257049163","6183.613452911377","6183.613452911377","6183.613452911377"
"11965.256364868","6183.613456726074","6183.613456726074","6183.613456726074"
"11975.257218654","6183.613456726074","6183.613456726074","6183.613456726074"
"11985.256949268","6183.613456726074","6183.613456726074","6183.613456726074"
"11995.256320451","6183.613456726074","6183.613456726074","6183.613456726074"
"12005.257070986","6183.6134605407715","6183.6134605407715","6183.6134605407715"
"12015.256056113","6183.6134605407715","6183.6134605407715","6183.6134605407715"
"12025.256066478","6183.6134605407715","6183.6134605407715","6183.6134605407715"
"12035.256401352","6183.613464355469","6183.613464355469","6183.613464355469"
"12045.256673832","6183.613464355469","6183.613464355469","6183.613464355469"
"12055.256782657","6183.613468170166","6183.613468170166","6183.613468170166"
"12065.257077493","6183.613471984863","6183.613471984863","6183.613471984863"
"12075.256365657","6183.613471984863","6183.613471984863","6183.613471984863"
"12085.256669195","6183.613475799561","6183.613475799561","6183.613475799561"
"12095.256663499","6183.613475799561","6183.613475799561","6183.613475799561"
"12105.256444176","6183.613475799561","6183.613475799561","6183.613475799561"
"12115.257181024","6183.613479614258","6183.613479614258","6183.613479614258"
"12125.256327976","6183.613483428955","6183.613483428955","6183.613483428955"
"12135.256839986","6183.613487243652","6183.613487243652","6183.613487243652"
"12145.256888645","6183.61349105835","6183.61349105835","6183.61349105835"
"12155.256247844","6183.61349105835","6183.61349105835","6183.61349105835"
"12165.25673828","6183.613494873047","6183.613494873047","6183.613494873047"
"12175.256570397","6183.613494873047","6183.613494873047","6183.613494873047"
"12185.257008917","6183.613498687744","6183.613498687744","6183.613498687744"
"12195.256736904","6183.613498687744","6183.613498687744","6183.613498687744"
"12205.25650354","6183.613502502441","6183.613502502441","6183.613502502441"
"12215.256309135","6183.613502502441","6183.613502502441","6183.613502502441"
"12225.257105522","6183.613502502441","6183.613502502441","6183.613502502441"
"12235.256503367","6183.613506317139","6183.613506317139","6183.613506317139"
"12245.256832062","6183.613510131836","6183.613510131836","6183.613510131836"
"12255.258575043","6183.613510131836","6183.613510131836","6183.613510131836"
"12265.256281401","6183.613510131836","6183.613510131836","6183.613510131836"
"12275.256402184","6183.613513946533","6183.613513946533","6183.613513946533"
"12285.256352747","6183.613513946533","6183.613513946533","6183.613513946533"
"12295.257039902","6183.6135177612305","6183.6135177612305","6183.6135177612305"
"12305.256961735","6183.6135177612305","6183.6135177612305","6183.6135177612305"
"12315.256513265","6183.613521575928","6183.613521575928","6183.613521575928"
"12325.256550568","6183.613521575928","6183.613521575928","6183.613521575928"
"12335.256911158","6183.613521575928","6183.613521575928","6183.613521575928"
"12345.256399014","6183.613525390625","6183.613525390625","6183.613525390625"
"12355.256990923","6183.613529205322","6183.613529205322","6183.613529205322"
"12365.256720087","6183.613529205322","6183.613529205322","6183.613529205322"
"12375.256563326","6183.613529205322","6183.613529205322","6183.613529205322"
"12385.256633016","6183.6135330200195","6183.6135330200195","6183.6135330200195"
"12395.257127016","6183.6135330200195","6183.6135330200195","6183.6135330200195"
"12405.257499978","6183.613536834717","6183.613536834717","6183.613536834717"
"12415.25649584","6183.613536834717","6183.613536834717","6183.613536834717"
"12425.25610655","6183.613540649414","6183.613540649414","6183.613540649414"
"12435.257456155","6183.613544464111","6183.613544464111","6183.613544464111"
"12445.257079619","6183.613544464111","6183.613544464111","6183.613544464111"
"12455.256410119","6183.613544464111","6183.613544464111","6183.613544464111"
"12465.256920885","6183.613548278809","6183.613548278809","6183.613548278809"
"12475.256992393","6183.613548278809","6183.613548278809","6183.613548278809"
"12485.25735485","6183.613552093506","6183.613552093506","6183.613552093506"
"12495.256049019","6183.613552093506","6183.613552093506","6183.613552093506"
"12505.256305319","6183.613555908203","6183.613555908203","6183.613555908203"
"12515.256442329","6183.613555908203","6183.613555908203","6183.613555908203"
"12525.256186921","6183.613555908203","6183.613555908203","6183.613555908203"
"12535.256076823","6183.6135597229","6183.6135597229","6183.6135597229"
"12545.256548584","6183.6135597229","6183.6135597229","6183.6135597229"
"12555.256688957","6183.613563537598","6183.613563537598","6183.613563537598"
"12565.257142765","6183.613567352295","6183.613567352295","6183.613567352295"
"12575.256252797","6183.613567352295","6183.613567352295","6183.613567352295"
"12585.256196473","6183.613571166992","6183.613571166992","6183.613571166992"
"12595.256756479","6183.613571166992","6183.613571166992","6183.613571166992"
"12605.25669147","6183.613574981689","6183.613574981689","6183.613574981689"
"12615.257020079","6183.613571166992","6183.613571166992","6183.613571166992"
"12625.256821878","6183.613571166992","6183.613571166992","6183.613571166992"
"12635.256702738","6183.613574981689","6183.613574981689","6183.613574981689"
"12645.257438343","6183.613574981689","6183.613574981689","6183.613574981689"
"12655.257101722","6183.613578796387","6183.613578796387","6183.613578796387"
"12665.256464277","6183.613578796387","6183.613578796387","6183.613578796387"
"12675.256634143","6183.613582611084","6183.613582611084","6183.613582611084"
"12685.25679638","6183.613582611084","6183.613582611084","6183.613582611084"
"12695.256278116","6183.613586425781","6183.613586425781","6183.613586425781"
"12705.257078868","6183.613586425781","6183.613586425781","6183.613586425781"
"12715.256995728","6183.6135902404785","6183.6135902404785","6183.6135902404785"
"12725.256530308","6183.6135902404785","6183.6135902404785","6183.6135902404785"
"12735.256481545","6183.613594055176","6183.613594055176","6183.613594055176"
"12745.256034608","6183.613594055176","6183.613594055176","6183.613594055176"
"12755.25689221","6183.613597869873","6183.613597869873","6183.613597869873"
"12765.256648323","6183.613597869873","6183.613597869873","6183.613597869873"
"12775.257210872","6183.613597869873","6183.613597869873","6183.613597869873"
"12785.256527137","6183.61360168457","6183.61360168457","6183.61360168457"
"12795.257092844","6183.61360168457","6183.61360168457","6183.61360168457"
"12805.256876719","6183.61360168457","6183.61360168457","6183.61360168457"
"12815.256555777","6183.613605499268","6183.613605499268","6183.613605499268"
"12825.258098929","6183.613605499268","6183.613605499268","6183.613605499268"
"12835.256907465","6183.613609313965","6183.613609313965","6183.613609313965"
"12845.257198082","6183.617427825928","6183.617427825928","6183.617427825928"
"12855.256085799","6183.617431640625","6183.617431640625","6183.617431640625"
"12865.256564242","6183.617431640625","6183.617431640625","6183.617431640625"
"12875.256660605","6183.617431640625","6183.617431640625","6183.617431640625"
"12885.257099485","6183.617435455322","6183.617435455322","6183.617435455322"
"12895.257150061","6183.617435455322","6183.617435455322","6183.617435455322"
"12905.256662744","6183.6174392700195","6183.6174392700195","6183.6174392700195"
"12915.259227785","6183.6174392700195","6183.6174392700195","6183.6174392700195"
"12925.256428366","6183.617443084717","6183.617443084717","6183.617443084717"
"12935.256250828","6183.617443084717","6183.617443084717","6183.617443084717"
"12945.256944302","6183.617446899414","6183.617446899414","6183.617446899414"
"12955.256939356","6183.617446899414","6183.617446899414","6183.617446899414"
"12965.257059145","6183.617446899414","6183.617446899414","6183.617446899414"
"12975.256279686","6183.617450714111","6183.617450714111","6183.617450714111"
"12985.257205586","6183.617454528809","6183.617454528809","6183.617454528809"
"12995.256708422","6183.617454528809","6183.617454528809","6183.617454528809"
"13005.256686837","6183.617458343506","6183.617458343506","6183.617458343506"
"13015.257190988","6183.617458343506","6183.617458343506","6183.617458343506"
"13025.256910613","6183.617462158203","6183.617462158203","6183.617462158203"
"13035.256818771","6183.617462158203","6183.617462158203","6183.617462158203"
"13045.256636322","6183.617462158203","6183.617462158203","6183.617462158203"
"13055.256373986","6183.6174659729","6183.6174659729","6183.6174659729"
"13065.257026134","6183.6174659729","6183.6174659729","6183.6174659729"
"13075.256357634","6183.617469787598","6183.617469787598","6183.617469787598"
"13085.257032011","6183.617469787598","6183.617469787598","6183.617469787598"
"13095.256383787","6183.617473602295","6183.617473602295","6183.617473602295"
"13105.25719478","6183.617473602295","6183.617473602295","6183.617473602295"
"13115.256308566","6183.617477416992","6183.617477416992","6183.617477416992"
"13125.256809537","6183.617477416992","6183.617477416992","6183.617477416992"
"13135.25694674","6183.617477416992","6183.617477416992","6183.617477416992"
"13145.256702928","6183.617481231689","6183.617481231689","6183.617481231689"
"13155.257543685","6183.617481231689","6183.617481231689","6183.617481231689"
"13165.257045778","6183.617485046387","6183.617485046387","6183.617485046387"
"13175.257003592","6183.617485046387","6183.617485046387","6183.617485046387"
"13185.256831359","6183.617485046387","6183.617485046387","6183.617485046387"
"13195.257105347","6183.617488861084","6183.617488861084","6183.617488861084"
"13205.256363054","6183.617488861084","6183.617488861084","6183.617488861084"
"13215.256753048","6183.617492675781","6183.617492675781","6183.617492675781"
"13225.256673461","6183.617492675781","6183.617492675781","6183.617492675781"
"13235.25667045","6183.6174964904785","6183.6174964904785","6183.6174964904785"
"13245.256259609","6183.6174964904785","6183.6174964904785","6183.6174964904785"
"13255.256844188","6183.617500305176","6183.617500305176","6183.617500305176"
"13265.256790744","6183.617500305176","6183.617500305176","6183.617500305176"
"13275.256601604","6183.617504119873","6183.617504119873","6183.617504119873"
"13285.256077629","6183.617504119873","6183.617504119873","6183.617504119873"
