"Relative Time (Process)","StudyAbroadGPT-7B - system/cpu","StudyAbroadGPT-7B - system/cpu__MIN","StudyAbroadGPT-7B - system/cpu__MAX"
"11645.40647539","23.427513283244153","23.427513283244153","23.427513283244153"
"11655.407411829","23.428799075322637","23.428799075322637","23.428799075322637"
"11665.406612908","23.430065958741793","23.430065958741793","23.430065958741793"
"11675.407699051","23.431327286852884","23.431327286852884","23.431327286852884"
"11685.406918513","23.432609986350293","23.432609986350293","23.432609986350293"
"11695.406560216","23.433869875702552","23.433869875702552","23.433869875702552"
"11705.407652609","23.435145256890422","23.435145256890422","23.435145256890422"
"11715.407173459","23.436401224774837","23.436401224774837","23.436401224774837"
"11725.406979882","23.43767478078662","23.43767478078662","23.43767478078662"
"11735.407336483","23.43892546214895","23.43892546214895","23.43892546214895"
"11745.406551209","23.44019587330227","23.44019587330227","23.44019587330227"
"11755.407151107","23.441442011527858","23.441442011527858","23.441442011527858"
"11765.407673562","23.44270605197828","23.44270605197828","23.44270605197828"
"11775.406813744","23.44397071120508","23.44397071120508","23.44397071120508"
"11785.407144484","23.44521125400854","23.44521125400854","23.44521125400854"
"11795.407254674","23.44645018442678","23.44645018442678","23.44645018442678"
"11805.406533531","23.447688619953063","23.447688619953063","23.447688619953063"
"11815.406938557","23.448943150890507","23.448943150890507","23.448943150890507"
"11825.406617236","23.45017699678697","23.45017699678697","23.45017699678697"
"11835.407401419","23.451406596842183","23.451406596842183","23.451406596842183"
"11845.406727823","23.45265707878797","23.45265707878797","23.45265707878797"
"11855.407084468","23.453883879048927","23.453883879048927","23.453883879048927"
"11865.407673336","23.455127881808497","23.455127881808497","23.455127881808497"
"11875.407268323","23.456332309517215","23.456332309517215","23.456332309517215"
"11885.407667908","23.457572861493148","23.457572861493148","23.457572861493148"
"11895.406516076","23.458794500092804","23.458794500092804","23.458794500092804"
"11905.407424443","23.460030238047672","23.460030238047672","23.460030238047672"
"11915.406488441","23.46124764616367","23.46124764616367","23.46124764616367"
"11925.407176244","23.462479976555972","23.462479976555972","23.462479976555972"
"11935.406678824","23.46367299440976","23.46367299440976","23.46367299440976"
"11945.407127354","23.464901916388417","23.464901916388417","23.464901916388417"
"11955.406749364","23.466130302462908","23.466130302462908","23.466130302462908"
"11965.407619898","23.46733486646335","23.46733486646335","23.46733486646335"
"11975.40661711","23.468540867372816","23.468540867372816","23.468540867372816"
"11985.407394435","23.46976140837866","23.46976140837866","23.46976140837866"
"11995.407569055","23.47096159909232","23.47096159909232","23.47096159909232"
"12005.406681124","23.472181450471655","23.472181450471655","23.472181450471655"
"12015.407588814","23.473376369520057","23.473376369520057","23.473376369520057"
"12025.407712929","23.474590504525406","23.474590504525406","23.474590504525406"
"12035.406640513","23.47578538955154","23.47578538955154","23.47578538955154"
"12045.407359775","23.476975233425872","23.476975233425872","23.476975233425872"
"12055.407366842","23.478183758440135","23.478183758440135","23.478183758440135"
"12065.406766989","23.479391854065742","23.479391854065742","23.479391854065742"
"12075.406527925","23.480558124902892","23.480558124902892","23.480558124902892"
"12085.407122711","23.481740706191587","23.481740706191587","23.481740706191587"
"12095.406569097","23.482942926371344","23.482942926371344","23.482942926371344"
"12105.409327806","23.48413723822128","23.48413723822128","23.48413723822128"
"12115.407254863","23.485319382945708","23.485319382945708","23.485319382945708"
"12125.407795625","23.486513791908436","23.486513791908436","23.486513791908436"
"12135.407026002","23.487670176911294","23.487670176911294","23.487670176911294"
"12145.407364756","23.48886164151986","23.48886164151986","23.48886164151986"
"12155.408223215","23.490050107958442","23.490050107958442","23.490050107958442"
"12165.406909997","23.49122148381704","23.49122148381704","23.49122148381704"
"12175.406958501","23.492407842474396","23.492407842474396","23.492407842474396"
"12185.407521815","23.493572148225013","23.493572148225013","23.493572148225013"
"12195.407051186","23.494755865719863","23.494755865719863","23.494755865719863"
"12205.407162727","23.495917355960657","23.495917355960657","23.495917355960657"
"12215.406980546","23.497096850618785","23.497096850618785","23.497096850618785"
"12225.407121367","23.49827399689966","23.49827399689966","23.49827399689966"
"12235.407659517","23.499429523241947","23.499429523241947","23.499429523241947"
"12245.406938018","23.500585092760815","23.500585092760815","23.500585092760815"
"12255.407186396","23.5017566744351","23.5017566744351","23.5017566744351"
"12265.407026563","23.50292714654183","23.50292714654183","23.50292714654183"
"12275.406770305","23.504057591002148","23.504057591002148","23.504057591002148"
"12285.407290767","23.50522339145119","23.50522339145119","23.50522339145119"
"12295.406669154","23.50638918817315","23.50638918817315","23.50638918817315"
"12305.406597577","23.507514087562623","23.507514087562623","23.507514087562623"
"12315.40699594","23.508674650459227","23.508674650459227","23.508674650459227"
"12325.40785788","23.50981462185769","23.50981462185769","23.50981462185769"
"12335.40697846","23.510973425814683","23.510973425814683","23.510973425814683"
"12345.407123515","23.512109487916806","23.512109487916806","23.512109487916806"
"12355.40658875","23.513245628809592","23.513245628809592","23.513245628809592"
"12365.407005502","23.514397384559118","23.514397384559118","23.514397384559118"
"12375.407595164","23.51554713638456","23.51554713638456","23.51554713638456"
"12385.406984277","23.51667810625165","23.51667810625165","23.51667810625165"
"12395.407324203","23.517805760122123","23.517805760122123","23.517805760122123"
"12405.406884436","23.51893305826853","23.51893305826853","23.51893305826853"
"12415.406664128","23.520077222384746","23.520077222384746","23.520077222384746"
"12425.407356813","23.52119920521232","23.52119920521232","23.52119920521232"
"12435.407285606","23.522320827972695","23.522320827972695","23.522320827972695"
"12445.407097563","23.523459556689858","23.523459556689858","23.523459556689858"
"12455.406483778","23.524559689689678","23.524559689689678","23.524559689689678"
"12465.406920115","23.52567525160938","23.52567525160938","23.52567525160938"
"12475.406869722","23.526808952852214","23.526808952852214","23.526808952852214"
"12485.406892062","23.52790282090181","23.52790282090181","23.52790282090181"
"12495.406787474","23.52901431993696","23.52901431993696","23.52901431993696"
"12505.407141597","23.53012334017085","23.53012334017085","23.53012334017085"
"12515.407910877","23.531248559631162","23.531248559631162","23.531248559631162"
"12525.407216885","23.532356088096968","23.532356088096968","23.532356088096968"
"12535.406644166","23.53346158762688","23.53346158762688","23.53346158762688"
"12545.407162125","23.534582429693224","23.534582429693224","23.534582429693224"
"12555.407271497","23.535683587707947","23.535683587707947","23.535683587707947"
"12565.407444912","23.53680140954611","23.53680140954611","23.53680140954611"
"12575.406842139","23.537919284739953","23.537919284739953","23.537919284739953"
"12585.406986009","23.539015104810513","23.539015104810513","23.539015104810513"
"12595.407199315","23.540128236668806","23.540128236668806","23.540128236668806"
"12605.406799657","23.541203009747655","23.541203009747655","23.541203009747655"
"12615.406958446","23.542312791189858","23.542312791189858","23.542312791189858"
"12625.407243676","23.543420685825684","23.543420685825684","23.543420685825684"
"12635.407254246","23.544508878601597","23.544508878601597","23.544508878601597"
"12645.407162979","23.545632591769703","23.545632591769703","23.545632591769703"
"12655.407309911","23.54671719402471","23.54671719402471","23.54671719402471"
"12665.407470581","23.54779990108819","23.54779990108819","23.54779990108819"
"12675.406895844","23.548882923510305","23.548882923510305","23.548882923510305"
"12685.407599438","23.549961189894333","23.549961189894333","23.549961189894333"
"12695.407352695","23.551077091485002","23.551077091485002","23.551077091485002"
"12705.407570151","23.55215338156761","23.55215338156761","23.55215338156761"
"12715.407514392","23.553247244695722","23.553247244695722","23.553247244695722"
"12725.40803143","23.55432090963125","23.55432090963125","23.55432090963125"
"12735.406818696","23.555412278068832","23.555412278068832","23.555412278068832"
"12745.407471652","23.556500097315205","23.556500097315205","23.556500097315205"
"12755.407404235","23.557587228277853","23.557587228277853","23.557587228277853"
"12765.406973275","23.558673581169217","23.558673581169217","23.558673581169217"
"12775.407611576","23.559738487323568","23.559738487323568","23.559738487323568"
"12785.406952993","23.560803157264655","23.560803157264655","23.560803157264655"
"12795.407402034","23.561901628124083","23.561901628124083","23.561901628124083"
"12805.407302254","23.562962502975555","23.562962502975555","23.562962502975555"
"12815.406747968","23.564041091785924","23.564041091785924","23.564041091785924"
"12825.407599824","23.56509727566318","23.56509727566318","23.56509727566318"
"12835.407700648","23.566171765132438","23.566171765132438","23.566171765132438"
"12845.407417936","23.567226608639267","23.567226608639267","23.567226608639267"
"12855.407542528","23.568297608752196","23.568297608752196","23.568297608752196"
"12865.407493212","23.569367416213755","23.569367416213755","23.569367416213755"
"12875.406862403","23.570436651894617","23.570436651894617","23.570436651894617"
"12885.407048832","23.571502967352597","23.571502967352597","23.571502967352597"
"12895.40699194","23.57254989446856","23.57254989446856","23.57254989446856"
"12905.406504043","23.573632422003612","23.573632422003612","23.573632422003612"
"12915.407763455","23.574674069991612","23.574674069991612","23.574674069991612"
"12925.407272003","23.575753399229413","23.575753399229413","23.575753399229413"
"12935.407032174","23.576794461484674","23.576794461484674","23.576794461484674"
"12945.407094587","23.577833457332183","23.577833457332183","23.577833457332183"
"12955.407623868","23.578906584330927","23.578906584330927","23.578906584330927"
"12965.407241527","23.579943284082105","23.579943284082105","23.579943284082105"
"12975.407500808","23.580995362059443","23.580995362059443","23.580995362059443"
"12985.406789608","23.58202952752466","23.58202952752466","23.58202952752466"
"12995.406680774","23.58307947960816","23.58307947960816","23.58307947960816"
"13005.407182436","23.584109441209115","23.584109441209115","23.584109441209115"
"13015.406843657","23.585155698524897","23.585155698524897","23.585155698524897"
"13025.407187258","23.58620016959932","23.58620016959932","23.58620016959932"
"13035.407235546","23.587243697554428","23.587243697554428","23.587243697554428"
"13045.407414202","23.588285605889112","23.588285605889112","23.588285605889112"
"13055.407260886","23.58930824136595","23.58930824136595","23.58930824136595"
"13065.407216784","23.590329152778313","23.590329152778313","23.590329152778313"
"13075.407523964","23.591366262830732","23.591366262830732","23.591366262830732"
"13085.406761952","23.59236738276113","23.59236738276113","23.59236738276113"
"13095.406709071","23.593402097223414","23.593402097223414","23.593402097223414"
"13105.406696703","23.594417265520004","23.594417265520004","23.594417265520004"
"13115.407927409","23.595446691323428","23.595446691323428","23.595446691323428"
"13125.406609942","23.596461084159557","23.596461084159557","23.596461084159557"
"13135.407054098","23.597489127596432","23.597489127596432","23.597489127596432"
"13145.407176486","23.598498470059635","23.598498470059635","23.598498470059635"
"13155.406764361","23.59952443663749","23.59952443663749","23.59952443663749"
"13165.407691535","23.60054720882233","23.60054720882233","23.60054720882233"
"13175.406744071","23.60157157971718","23.60157157971718","23.60157157971718"
"13185.40696878","23.60257455254936","23.60257455254936","23.60257455254936"
"13195.40687077","23.603594616177805","23.603594616177805","23.603594616177805"
"13205.406968559","23.60461276986053","23.60461276986053","23.60461276986053"
"13215.407053029","23.60561176332583","23.60561176332583","23.60561176332583"
"13225.40757987","23.60662630501524","23.60662630501524","23.60662630501524"
"13235.407480973","23.60762265367291","23.60762265367291","23.60762265367291"
"13245.406994573","23.60865399687581","23.60865399687581","23.60865399687581"
"13255.406760413","23.609647571089322","23.609647571089322","23.609647571089322"
"13265.407120355","23.61065678385783","23.61065678385783","23.61065678385783"
"13275.406945354","23.611647523669408","23.611647523669408","23.611647523669408"
"13285.407350587","23.612635905361497","23.612635905361497","23.612635905361497"
"13295.407000235","23.61364190201798","23.61364190201798","23.61364190201798"
"13305.408610751","23.614625563016965","23.614625563016965","23.614625563016965"
"13315.407412802","23.61563017997464","23.61563017997464","23.61563017997464"
"13325.407477939","23.616613434425496","23.616613434425496","23.616613434425496"
"13335.406887327","23.617578550279102","23.617578550279102","23.617578550279102"
"13345.40743668","23.61857602337842","23.61857602337842","23.61857602337842"
"13355.407196252","23.619573389362195","23.619573389362195","23.619573389362195"
"13365.407530801","23.620568335091825","23.620568335091825","23.620568335091825"
"13375.406852395","23.62156361026132","23.62156361026132","23.62156361026132"
"13385.407192625","23.622538207650404","23.622538207650404","23.622538207650404"
"13395.407799415","23.62352846424782","23.62352846424782","23.62352846424782"
"13405.406916399","23.62450215704918","23.62450215704918","23.62450215704918"
"13415.407120521","23.625490432914575","23.625490432914575","23.625490432914575"
"13425.407693969","23.626476626299077","23.626476626299077","23.626476626299077"
"13435.407509884","23.627445070048925","23.627445070048925","23.627445070048925"
"13445.407000532","23.628412780054617","23.628412780054617","23.628412780054617"
"13455.407240639","23.62939537458665","23.62939537458665","23.62939537458665"
"13465.407629151","23.63037622488595","23.63037622488595","23.63037622488595"
"13475.406918371","23.631357673751406","23.631357673751406","23.631357673751406"
"13485.406723368","23.632319394478813","23.632319394478813","23.632319394478813"
"13495.407587137","23.63329544980763","23.63329544980763","23.63329544980763"
"13505.407747458","23.634271336988036","23.634271336988036","23.634271336988036"
"13515.407035504","23.635229647850657","23.635229647850657","23.635229647850657"
"13525.406463151","23.636221503668608","23.636221503668608","23.636221503668608"
"13535.406663864","23.637175795327444","23.637175795327444","23.637175795327444"
"13545.406765942","23.638146280147023","23.638146280147023","23.638146280147023"
"13555.407137252","23.63911551701864","23.63911551701864","23.63911551701864"
"13565.407133696","23.640065627609044","23.640065627609044","23.640065627609044"
"13575.407780357","23.641013764858034","23.641013764858034","23.641013764858034"
"13585.406866424","23.641980587379564","23.641980587379564","23.641980587379564"
"13595.40669622","23.64292738297616","23.64292738297616","23.64292738297616"
"13605.407085979","23.64385445800334","23.64385445800334","23.64385445800334"
"13615.407014724","23.64481599857184","23.64481599857184","23.64481599857184"
"13625.406770796","23.645776298364108","23.645776298364108","23.645776298364108"
"13635.40751064","23.646733795593516","23.646733795593516","23.646733795593516"
"13645.406883137","23.64767468813783","23.64767468813783","23.64767468813783"
"13655.406942471","23.6486306202048","23.6486306202048","23.6486306202048"
"13665.407185454","23.649584903195844","23.649584903195844","23.649584903195844"
"13675.407722734","23.65053750195952","23.65053750195952","23.65053750195952"
"13685.407449514","23.651489763568534","23.651489763568534","23.651489763568534"
"13695.407416382","23.65244070937071","23.65244070937071","23.65244070937071"
"13705.407629401","23.653389670378612","23.653389670378612","23.653389670378612"
"13715.407649454","23.654337775895257","23.654337775895257","23.654337775895257"
"13725.407863301","23.65526685445052","23.65526685445052","23.65526685445052"
"13735.407034813","23.656213631018556","23.656213631018556","23.656213631018556"
"13745.407211074","23.657157550236867","23.657157550236867","23.657157550236867"
"13755.406803833","23.65810117460146","23.65810117460146","23.65810117460146"
"13765.407122868","23.65902493310574","23.65902493310574","23.65902493310574"
"13775.406844422","23.659965756234808","23.659965756234808","23.659965756234808"
"13785.407635136","23.660886195744897","23.660886195744897","23.660886195744897"
"13795.406692757","23.661825415704605","23.661825415704605","23.661825415704605"
"13805.407183198","23.66274386645918","23.66274386645918","23.66274386645918"
"13815.407604055","23.663678291387384","23.663678291387384","23.663678291387384"
"13825.407941757","23.664594460575927","23.664594460575927","23.664594460575927"
"13835.407805733","23.665510677522228","23.665510677522228","23.665510677522228"
"13845.407293512","23.666442328088085","23.666442328088085","23.666442328088085"
"13855.406498335","23.6673736208306","23.6673736208306","23.6673736208306"
"13865.406781638","23.668284870933903","23.668284870933903","23.668284870933903"
"13875.407219041","23.669211749831366","23.669211749831366","23.669211749831366"
"13885.407455617","23.67015463287629","23.67015463287629","23.67015463287629"
"13895.407197411","23.671063036283872","23.671063036283872","23.671063036283872"
"13905.407505148","23.67196915288011","23.67196915288011","23.67196915288011"
"13915.407520534","23.67289164787891","23.67289164787891","23.67289164787891"
"13925.406723756","23.673797220061196","23.673797220061196","23.673797220061196"
"13935.408038696","23.67473209669881","23.67473209669881","23.67473209669881"
"13945.407383431","23.67565185036307","23.67565185036307","23.67565185036307"
"13955.407514291","23.67655206249893","23.67655206249893","23.67655206249893"
"13965.406701607","23.677452602942168","23.677452602942168","23.677452602942168"
"13975.407284973","23.678366802532285","23.678366802532285","23.678366802532285"
"13985.40653469","23.67926468566422","23.67926468566422","23.67926468566422"
"13995.407420835","23.680175787928817","23.680175787928817","23.680175787928817"
"14005.40752138","23.681086933513626","23.681086933513626","23.681086933513626"
"14015.406508407","23.681981688530268","23.681981688530268","23.681981688530268"
"14025.407424092","23.682889195977236","23.682889195977236","23.682889195977236"
"14035.407577749","23.683779615889513","23.683779615889513","23.683779615889513"
"14045.407089926","23.684669938660296","23.684669938660296","23.684669938660296"
"14055.406941768","23.68557523147314","23.68557523147314","23.68557523147314"
"14065.40750402","23.686461768954334","23.686461768954334","23.686461768954334"
"14075.407163858","23.687364864323783","23.687364864323783","23.687364864323783"
"14085.407460254","23.688265791059965","23.688265791059965","23.688265791059965"
"14095.407169709","23.689149767249866","23.689149767249866","23.689149767249866"
"14105.406838675","23.69003257359011","23.69003257359011","23.69003257359011"
"14115.406752376","23.69091382247284","23.69091382247284","23.69091382247284"
"14125.406731288","23.691827379679758","23.691827379679758","23.691827379679758"
"14135.407521283","23.692704838552128","23.692704838552128","23.692704838552128"
"14145.408007777","23.69359857065958","23.69359857065958","23.69359857065958"
"14155.406570674","23.694493867608355","23.694493867608355","23.694493867608355"
"14165.406851034","23.695368558805786","23.695368558805786","23.695368558805786"
"14175.407228688","23.69625869620987","23.69625869620987","23.69625869620987"
"14185.407576624","23.69714770804004","23.69714770804004","23.69714770804004"
"14195.407684538","23.69801912441382","23.69801912441382","23.69801912441382"
"14205.406734552","23.69892456830134","23.69892456830134","23.69892456830134"
"14215.407361246","23.699792836218467","23.699792836218467","23.699792836218467"
"14225.406968171","23.70067828515813","23.70067828515813","23.70067828515813"
"14235.407085224","23.701561895784717","23.701561895784717","23.701561895784717"
"14245.407138931","23.702444070258057","23.702444070258057","23.702444070258057"
"14255.406866647","23.70332582526652","23.70332582526652","23.70332582526652"
"14265.407030592","23.704188972939146","23.704188972939146","23.704188972939146"
"14275.407239456","23.70506779257029","23.70506779257029","23.70506779257029"
"14285.407382049","23.705945305410328","23.705945305410328","23.705945305410328"
"14295.406991866","23.70682241983875","23.70682241983875","23.70682241983875"
"14305.407729707","23.707696674959777","23.707696674959777","23.707696674959777"
"14315.406946191","23.708555571681902","23.708555571681902","23.708555571681902"
"14325.406859749","23.70942884104172","23.70942884104172","23.70942884104172"
"14335.406872029","23.710300815754756","23.710300815754756","23.710300815754756"
"14345.406859252","23.71117167482672","23.71117167482672","23.71117167482672"
"14355.407004031","23.712024538218134","23.712024538218134","23.712024538218134"
"14365.40739789","23.712876280384318","23.712876280384318","23.712876280384318"
"14375.406574852","23.71372808069178","23.71372808069178","23.71372808069178"
"14385.407409849","23.714593285832628","23.714593285832628","23.714593285832628"
"14395.407446009","23.71545812819063","23.71545812819063","23.71545812819063"
"14405.407031338","23.71632269775156","23.71632269775156","23.71632269775156"
"14415.40726152","23.717168745874257","23.717168745874257","23.717168745874257"
"14425.406539854","23.718031502166482","23.718031502166482","23.718031502166482"
"14435.40729745","23.718874463639754","23.718874463639754","23.718874463639754"
"14445.406844323","23.719734592481572","23.719734592481572","23.719734592481572"
"14455.407590719","23.720591785463608","23.720591785463608","23.720591785463608"
"14465.407497874","23.721449317027762","23.721449317027762","23.721449317027762"
"14475.407204768","23.72230568499335","23.72230568499335","23.72230568499335"
"14485.406664011","23.72314502674664","23.72314502674664","23.72314502674664"
"14495.406988602","23.72399843470698","23.72399843470698","23.72399843470698"
"14505.406707338","23.724851449780786","23.724851449780786","23.724851449780786"
"14515.407730637","23.725701616212298","23.725701616212298","23.725701616212298"
"14525.40681056","23.72655343139153","23.72655343139153","23.72655343139153"
"14535.407099956","23.727385986033763","23.727385986033763","23.727385986033763"
"14545.406913566","23.728218145951583","23.728218145951583","23.728218145951583"
"14555.407286211","23.729081235347074","23.729081235347074","23.729081235347074"
"14565.406681717","23.729895453452492","23.729895453452492","23.729895453452492"
"14575.407754808","23.730738771216448","23.730738771216448","23.730738771216448"
"14585.407015121","23.731583782693516","23.731583782693516","23.731583782693516"
"14595.407960124","23.73242502943713","23.73242502943713","23.73242502943713"
"14605.407508129","23.73325112364352","23.73325112364352","23.73325112364352"
"14615.406998778","23.734076383931818","23.734076383931818","23.734076383931818"
"14625.40700623","23.73491590312356","23.73491590312356","23.73491590312356"
"14635.407036891","23.73575415475961","23.73575415475961","23.73575415475961"
"14645.407056868","23.736591537579983","23.736591537579983","23.736591537579983"
"14655.407561679","23.73742759017325","23.73742759017325","23.73742759017325"
"14665.407100568","23.73824656179389","23.73824656179389","23.73824656179389"
"14675.406800936","23.739081048094878","23.739081048094878","23.739081048094878"
"14685.406644761","23.73991432206462","23.73991432206462","23.73991432206462"
"14695.407023709","23.740713296849567","23.740713296849567","23.740713296849567"
"14705.407020622","23.741560338250597","23.741560338250597","23.741560338250597"
"14715.407192646","23.74238983992825","23.74238983992825","23.74238983992825"
"14725.407481133","23.743202056750334","23.743202056750334","23.743202056750334"
"14735.406812585","23.74404677304319","23.74404677304319","23.74404677304319"
"14745.40696254","23.744856963042412","23.744856963042412","23.744856963042412"
"14755.407444323","23.74568194659762","23.74568194659762","23.74568194659762"
"14765.406661223","23.746507388107265","23.746507388107265","23.746507388107265"
"14775.406963561","23.74731433224027","23.74731433224027","23.74731433224027"
"14785.406591046","23.74813714174233","23.74813714174233","23.74813714174233"
"14795.40779511","23.748956615963138","23.748956615963138","23.748956615963138"
"14805.406990855","23.74976205135349","23.74976205135349","23.74976205135349"
"14815.407031041","23.750597127320283","23.750597127320283","23.750597127320283"
"14825.407572908","23.751398382622394","23.751398382622394","23.751398382622394"
"14835.407867721","23.752215105639806","23.752215105639806","23.752215105639806"
"14845.407432515","23.75301564252091","23.75301564252091","23.75301564252091"
"14855.406985038","23.753831467227695","23.753831467227695","23.753831467227695"
"14865.407149216","23.754661194930854","23.754661194930854","23.754661194930854"
"14875.406677093","23.755474698710948","23.755474698710948","23.755474698710948"
"14885.406811617","23.75627035295248","23.75627035295248","23.75627035295248"
"14895.406835592","23.757081119931108","23.757081119931108","23.757081119931108"
"14905.407587814","23.757889778630283","23.757889778630283","23.757889778630283"
"14915.407516319","23.758698661843308","23.758698661843308","23.758698661843308"
"14925.406784077","23.759491666357462","23.759491666357462","23.759491666357462"
"14935.406577237","23.760298573261196","23.760298573261196","23.760298573261196"
"14945.406688091","23.761088188976156","23.761088188976156","23.761088188976156"
"14955.406876403","23.761908472843515","23.761908472843515","23.761908472843515"
"14965.406564989","23.76269668965708","23.76269668965708","23.76269668965708"
"14975.406907722","23.76349880041959","23.76349880041959","23.76349880041959"
"14985.407789675","23.764299033029342","23.764299033029342","23.764299033029342"
"14995.406904324","23.765085140998664","23.765085140998664","23.765085140998664"
"15005.406731497","23.76588493618941","23.76588493618941","23.76588493618941"
"15015.407457677","23.766666535117963","23.766666535117963","23.766666535117963"
"15025.406986086","23.767448954529282","23.767448954529282","23.767448954529282"
"15035.407387942","23.76826081878632","23.76826081878632","23.76826081878632"
"15045.407433665","23.769040399359955","23.769040399359955","23.769040399359955"
"15055.406604574","23.769836196672177","23.769836196672177","23.769836196672177"
"15065.407748517","23.770612304078217","23.770612304078217","23.770612304078217"
"15075.406695021","23.77140645535255","23.77140645535255","23.77140645535255"
"15085.406986192","23.772181787646762","23.772181787646762","23.772181787646762"
"15095.407595164","23.772971433446166","23.772971433446166","23.772971433446166"
"15105.40684797","23.773746239780568","23.773746239780568","23.773746239780568"
"15115.406965364","23.774534686821774","23.774534686821774","23.774534686821774"
"15125.406955097","23.775306542920806","23.775306542920806","23.775306542920806"
"15135.408271454","23.776091244660265","23.776091244660265","23.776091244660265"
"15145.407048127","23.77687867604891","23.77687867604891","23.77687867604891"
"15155.407681028","23.777646657070754","23.777646657070754","23.777646657070754"
"15165.407325529","23.778430733834398","23.778430733834398","23.778430733834398"
"15175.406691975","23.77921431533086","23.77921431533086","23.77921431533086"
"15185.406811783","23.77999587389548","23.77999587389548","23.77999587389548"
"15195.407369316","23.78076009378588","23.78076009378588","23.78076009378588"
"15205.407279117","23.78152428695431","23.78152428695431","23.78152428695431"
"15215.407111563","23.782303411392338","23.782303411392338","23.782303411392338"
"15225.407817302","23.78306440387391","23.78306440387391","23.78306440387391"
"15235.406721171","23.783842900882863","23.783842900882863","23.783842900882863"
"15245.407346582","23.784617853664265","23.784617853664265","23.784617853664265"
"15255.407525259","23.78539237323082","23.78539237323082","23.78539237323082"
"15265.406625886","23.786152017064026","23.786152017064026","23.786152017064026"
"15275.407206865","23.786924276361486","23.786924276361486","23.786924276361486"
"15285.407529066","23.787680037426753","23.787680037426753","23.787680037426753"
"15295.407854885","23.788435194250468","23.788435194250468","23.788435194250468"
"15305.407030355","23.78920639162069","23.78920639162069","23.78920639162069"
"15315.406961051","23.789960044045188","23.789960044045188","23.789960044045188"
"15325.406547586","23.790728826711895","23.790728826711895","23.790728826711895"
"15335.407386057","23.791494994547545","23.791494994547545","23.791494994547545"
"15345.406737204","23.792246537926257","23.792246537926257","23.792246537926257"
"15355.40808685","23.793009942912565","23.793009942912565","23.793009942912565"
"15365.407188166","23.793760138484082","23.793760138484082","23.793760138484082"
"15375.407034271","23.794523895264394","23.794523895264394","23.794523895264394"
"15385.407020564","23.795270871510642","23.795270871510642","23.795270871510642"
"15395.407228619","23.796032116866993","23.796032116866993","23.796032116866993"
"15405.406995075","23.796793046987847","23.796793046987847","23.796793046987847"
"15415.407179647","23.797552545478414","23.797552545478414","23.797552545478414"
"15425.407421472","23.798295409390974","23.798295409390974","23.798295409390974"
"15435.407124808","23.79906926292313","23.79906926292313","23.79906926292313"
"15445.406677344","23.79981121669123","23.79981121669123","23.79981121669123"
"15455.407605836","23.80056587714877","23.80056587714877","23.80056587714877"
"15465.406541525","23.80130696829505","23.80130696829505","23.80130696829505"
"15475.407297916","23.802060064906996","23.802060064906996","23.802060064906996"
"15485.406862502","23.802813786926233","23.802813786926233","23.802813786926233"
"15495.407593959","23.803564955856608","23.803564955856608","23.803564955856608"
"15505.406922644","23.80431725534029","23.80431725534029","23.80431725534029"
"15515.407019212","23.805052135457245","23.805052135457245","23.805052135457245"
"15525.406821253","23.80580199096826","23.80580199096826","23.80580199096826"
"15535.407687487","23.80654927624682","23.80654927624682","23.80654927624682"
"15545.407706839","23.807281484761113","23.807281484761113","23.807281484761113"
"15555.407295495","23.808013596898423","23.808013596898423","23.808013596898423"
"15565.407208165","23.808759459694485","23.808759459694485","23.808759459694485"
"15575.407433539","23.809488703364913","23.809488703364913","23.809488703364913"
"15585.407173439","23.81021792399797","23.81021792399797","23.81021792399797"
"15595.406883927","23.8109613757947","23.8109613757947","23.8109613757947"
"15605.407183606","23.81170312745095","23.81170312745095","23.81170312745095"
"15615.407807666","23.812443500826912","23.812443500826912","23.812443500826912"
"15625.407276376","23.813184678134828","23.813184678134828","23.813184678134828"
"15635.406856346","23.813909522201115","23.813909522201115","23.813909522201115"
"15645.407297242","23.814647579448447","23.814647579448447","23.814647579448447"
"15655.407111524","23.815385470297525","23.815385470297525","23.815385470297525"
"15665.406737879","23.81610766007397","23.81610766007397","23.81610766007397"
"15675.407386558","23.816842481941617","23.816842481941617","23.816842481941617"
"15685.40757205","23.817592404607932","23.817592404607932","23.817592404607932"
"15695.407346419","23.81829653481723","23.81829653481723","23.81829653481723"
"15705.406711907","23.819030629374716","23.819030629374716","23.819030629374716"
"15715.407611136","23.819776970666858","23.819776970666858","23.819776970666858"
"15725.406726888","23.820494427887578","23.820494427887578","23.820494427887578"
"15735.407290592","23.82122459572444","23.82122459572444","23.82122459572444"
"15745.407283032","23.8219538860457","23.8219538860457","23.8219538860457"
"15755.406983579","23.822683207403504","23.822683207403504","23.822683207403504"
"15765.407848977","23.823409775719835","23.823409775719835","23.823409775719835"
"15775.407244667","23.824107659540825","23.824107659540825","23.824107659540825"
"15785.407407004","23.824848589643675","23.824848589643675","23.824848589643675"
"15795.406786013","23.825559550016994","23.825559550016994","23.825559550016994"
"15805.406672211","23.826284228094366","23.826284228094366","23.826284228094366"
"15815.407250254","23.827006898808225","23.827006898808225","23.827006898808225"
"15825.407028649","23.82771474573335","23.82771474573335","23.82771474573335"
"15835.40720558","23.828421308689123","23.828421308689123","23.828421308689123"
"15845.406850949","23.8291577684475","23.8291577684475","23.8291577684475"
