"Relative Time (Process)","StudyAbroadGPT-7B - system/disk./.usageGB","StudyAbroadGPT-7B - system/disk./.usageGB__MIN","StudyAbroadGPT-7B - system/disk./.usageGB__MAX"
"8425.407015637","6181.853385925293","6181.853385925293","6181.853385925293"
"8435.407409445","6181.853385925293","6181.853385925293","6181.853385925293"
"8445.407175372","6181.85338973999","6181.85338973999","6181.85338973999"
"8455.406887328","6181.85338973999","6181.85338973999","6181.85338973999"
"8465.407278949","6181.85338973999","6181.85338973999","6181.85338973999"
"8475.40676779","6181.85338973999","6181.85338973999","6181.85338973999"
"8485.406719899","6181.85338973999","6181.85338973999","6181.85338973999"
"8495.407542463","6181.8533935546875","6181.8533935546875","6181.8533935546875"
"8505.407748697","6181.8533935546875","6181.8533935546875","6181.8533935546875"
"8515.407656656","6181.8533935546875","6181.8533935546875","6181.8533935546875"
"8525.406712843","6181.8533935546875","6181.8533935546875","6181.8533935546875"
"8535.407596136","6181.853397369385","6181.853397369385","6181.853397369385"
"8545.407492795","6181.853397369385","6181.853397369385","6181.853397369385"
"8555.407160276","6181.853397369385","6181.853397369385","6181.853397369385"
"8565.40740831","6181.853397369385","6181.853397369385","6181.853397369385"
"8575.407165157","6181.853397369385","6181.853397369385","6181.853397369385"
"8585.40735194","6181.853401184082","6181.853401184082","6181.853401184082"
"8595.407726147","6181.853401184082","6181.853401184082","6181.853401184082"
"8605.407188265","6181.853401184082","6181.853401184082","6181.853401184082"
"8615.406902159","6181.853401184082","6181.853401184082","6181.853401184082"
"8625.408069419","6181.853404998779","6181.853404998779","6181.853404998779"
"8635.406819549","6181.853404998779","6181.853404998779","6181.853404998779"
"8645.406715101","6181.853404998779","6181.853404998779","6181.853404998779"
"8655.4067388","6181.853404998779","6181.853404998779","6181.853404998779"
"8665.407337832","6181.853404998779","6181.853404998779","6181.853404998779"
"8675.40779848","6181.853408813477","6181.853408813477","6181.853408813477"
"8685.407180567","6181.853408813477","6181.853408813477","6181.853408813477"
"8695.407886776","6181.853408813477","6181.853408813477","6181.853408813477"
"8705.407270928","6181.853408813477","6181.853408813477","6181.853408813477"
"8715.407588637","6181.853412628174","6181.853412628174","6181.853412628174"
"8725.407102802","6181.853412628174","6181.853412628174","6181.853412628174"
"8735.407754452","6181.853412628174","6181.853412628174","6181.853412628174"
"8745.407548264","6181.853412628174","6181.853412628174","6181.853412628174"
"8755.407842427","6181.853416442871","6181.853416442871","6181.853416442871"
"8765.407167264","6181.853416442871","6181.853416442871","6181.853416442871"
"8775.407257599","6181.853420257568","6181.853420257568","6181.853420257568"
"8785.406855817","6181.853420257568","6181.853420257568","6181.853420257568"
"8795.406910799","6181.853420257568","6181.853420257568","6181.853420257568"
"8805.407741543","6181.853424072266","6181.853424072266","6181.853424072266"
"8815.407407153","6181.853424072266","6181.853424072266","6181.853424072266"
"8825.407130077","6181.853424072266","6181.853424072266","6181.853424072266"
"8835.407550611","6181.853427886963","6181.853427886963","6181.853427886963"
"8845.407644014","6181.853427886963","6181.853427886963","6181.853427886963"
"8855.408122879","6181.853427886963","6181.853427886963","6181.853427886963"
"8865.407175583","6181.853427886963","6181.853427886963","6181.853427886963"
"8875.407591503","6181.85343170166","6181.85343170166","6181.85343170166"
"8885.40717123","6181.85343170166","6181.85343170166","6181.85343170166"
"8895.406802092","6181.85343170166","6181.85343170166","6181.85343170166"
"8905.408217556","6181.853435516357","6181.853435516357","6181.853435516357"
"8915.407185675","6181.853435516357","6181.853435516357","6181.853435516357"
"8925.407713375","6181.853435516357","6181.853435516357","6181.853435516357"
"8935.406966223","6181.853435516357","6181.853435516357","6181.853435516357"
"8945.406868696","6181.853435516357","6181.853435516357","6181.853435516357"
"8955.407595573","6181.853439331055","6181.853439331055","6181.853439331055"
"8965.407001138","6181.853439331055","6181.853439331055","6181.853439331055"
"8975.407352907","6181.853439331055","6181.853439331055","6181.853439331055"
"8985.407319109","6181.853439331055","6181.853439331055","6181.853439331055"
"8995.407464118","6181.853439331055","6181.853439331055","6181.853439331055"
"9005.406963109","6181.853443145752","6181.853443145752","6181.853443145752"
"9015.40775611","6181.853443145752","6181.853443145752","6181.853443145752"
"9025.407717402","6181.853443145752","6181.853443145752","6181.853443145752"
"9035.406717672","6181.853443145752","6181.853443145752","6181.853443145752"
"9045.407208718","6181.853443145752","6181.853443145752","6181.853443145752"
"9055.407319","6181.853446960449","6181.853446960449","6181.853446960449"
"9065.407383223","6181.853446960449","6181.853446960449","6181.853446960449"
"9075.408095353","6181.853446960449","6181.853446960449","6181.853446960449"
"9085.407147373","6181.853446960449","6181.853446960449","6181.853446960449"
"9095.40732389","6181.853446960449","6181.853446960449","6181.853446960449"
"9105.407495534","6181.8534507751465","6181.8534507751465","6181.8534507751465"
"9115.407428074","6181.8534507751465","6181.8534507751465","6181.8534507751465"
"9125.407384524","6181.8534507751465","6181.8534507751465","6181.8534507751465"
"9135.407170333","6181.8534507751465","6181.8534507751465","6181.8534507751465"
"9145.407746494","6181.8534507751465","6181.8534507751465","6181.8534507751465"
"9155.407275746","6181.853454589844","6181.853454589844","6181.853454589844"
"9165.407415001","6181.853454589844","6181.853454589844","6181.853454589844"
"9175.406923812","6181.853454589844","6181.853454589844","6181.853454589844"
"9185.40695849","6181.853454589844","6181.853454589844","6181.853454589844"
"9195.406856523","6181.853458404541","6181.853458404541","6181.853458404541"
"9205.407025758","6181.853458404541","6181.853458404541","6181.853458404541"
"9215.407497893","6181.853458404541","6181.853458404541","6181.853458404541"
"9225.407517325","6181.853458404541","6181.853458404541","6181.853458404541"
"9235.40747548","6181.853458404541","6181.853458404541","6181.853458404541"
"9245.40782421","6181.853458404541","6181.853458404541","6181.853458404541"
"9255.407295082","6181.853462219238","6181.853462219238","6181.853462219238"
"9265.407533537","6181.853462219238","6181.853462219238","6181.853462219238"
"9275.407525652","6181.853462219238","6181.853462219238","6181.853462219238"
"9285.407462999","6181.853462219238","6181.853462219238","6181.853462219238"
"9295.407414566","6181.853466033936","6181.853466033936","6181.853466033936"
"9305.406998471","6181.853466033936","6181.853466033936","6181.853466033936"
"9315.407394713","6181.853466033936","6181.853466033936","6181.853466033936"
"9325.407389324","6181.853466033936","6181.853466033936","6181.853466033936"
"9335.407101435","6181.853466033936","6181.853466033936","6181.853466033936"
"9345.407194283","6181.853469848633","6181.853469848633","6181.853469848633"
"9355.40780841","6181.853469848633","6181.853469848633","6181.853469848633"
"9365.407362467","6181.853469848633","6181.853469848633","6181.853469848633"
"9375.407398562","6181.853469848633","6181.853469848633","6181.853469848633"
"9385.406913961","6181.85347366333","6181.85347366333","6181.85347366333"
"9395.407676211","6181.85347366333","6181.85347366333","6181.85347366333"
"9405.407757882","6181.85347366333","6181.85347366333","6181.85347366333"
"9415.4076975","6181.85347366333","6181.85347366333","6181.85347366333"
"9425.407708947","6181.85347366333","6181.85347366333","6181.85347366333"
"9435.406904047","6181.853477478027","6181.853477478027","6181.853477478027"
"9445.40757555","6181.853477478027","6181.853477478027","6181.853477478027"
"9455.407306954","6181.853477478027","6181.853477478027","6181.853477478027"
"9465.407377907","6181.853477478027","6181.853477478027","6181.853477478027"
"9475.406912609","6181.853477478027","6181.853477478027","6181.853477478027"
"9485.407811515","6181.853481292725","6181.853481292725","6181.853481292725"
"9495.407677676","6181.853481292725","6181.853481292725","6181.853481292725"
"9505.407593038","6181.853481292725","6181.853481292725","6181.853481292725"
"9515.407785592","6181.853481292725","6181.853481292725","6181.853481292725"
"9525.407653065","6181.853485107422","6181.853485107422","6181.853485107422"
"9535.407572874","6181.853485107422","6181.853485107422","6181.853485107422"
"9545.407518859","6181.853485107422","6181.853485107422","6181.853485107422"
"9555.407213276","6181.853485107422","6181.853485107422","6181.853485107422"
"9565.407208587","6181.853485107422","6181.853485107422","6181.853485107422"
"9575.407397225","6181.853488922119","6181.853488922119","6181.853488922119"
"9585.407712865","6181.853488922119","6181.853488922119","6181.853488922119"
"9595.407082751","6181.853488922119","6181.853488922119","6181.853488922119"
"9605.407701492","6181.853488922119","6181.853488922119","6181.853488922119"
"9615.406927496","6181.853488922119","6181.853488922119","6181.853488922119"
"9625.407253003","6181.853492736816","6181.853492736816","6181.853492736816"
"9635.407891585","6181.853492736816","6181.853492736816","6181.853492736816"
"9645.4076219","6181.853492736816","6181.853492736816","6181.853492736816"
"9655.40766798","6181.853496551514","6181.853496551514","6181.853496551514"
"9665.407733449","6181.853496551514","6181.853496551514","6181.853496551514"
"9675.40732888","6181.853496551514","6181.853496551514","6181.853496551514"
"9685.407174087","6181.853500366211","6181.853500366211","6181.853500366211"
"9695.406664575","6181.853500366211","6181.853500366211","6181.853500366211"
"9705.40750517","6181.853500366211","6181.853500366211","6181.853500366211"
"9715.407623401","6181.853500366211","6181.853500366211","6181.853500366211"
"9725.406806393","6181.853500366211","6181.853500366211","6181.853500366211"
"9735.40683391","6181.853504180908","6181.853504180908","6181.853504180908"
"9745.406703951","6181.853504180908","6181.853504180908","6181.853504180908"
"9755.407311282","6181.853504180908","6181.853504180908","6181.853504180908"
"9765.406981247","6181.853504180908","6181.853504180908","6181.853504180908"
"9775.407490103","6181.853504180908","6181.853504180908","6181.853504180908"
"9785.407563654","6181.8535079956055","6181.8535079956055","6181.8535079956055"
"9795.407782685","6181.8535079956055","6181.8535079956055","6181.8535079956055"
"9805.406932361","6181.8535079956055","6181.8535079956055","6181.8535079956055"
"9815.407465361","6181.8535079956055","6181.8535079956055","6181.8535079956055"
"9825.406642722","6181.853511810303","6181.853511810303","6181.853511810303"
"9835.407234191","6181.853511810303","6181.853511810303","6181.853511810303"
"9845.407365835","6181.853511810303","6181.853511810303","6181.853511810303"
"9855.407222814","6181.853511810303","6181.853511810303","6181.853511810303"
"9865.407129713","6181.853511810303","6181.853511810303","6181.853511810303"
"9875.407550595","6181.853515625","6181.853515625","6181.853515625"
"9885.406597231","6181.853515625","6181.853515625","6181.853515625"
"9895.407257559","6181.853515625","6181.853515625","6181.853515625"
"9905.407654667","6181.853515625","6181.853515625","6181.853515625"
"9915.40742782","6181.853515625","6181.853515625","6181.853515625"
"9925.407097734","6181.853519439697","6181.853519439697","6181.853519439697"
"9935.407229627","6181.853519439697","6181.853519439697","6181.853519439697"
"9945.407218105","6181.853519439697","6181.853519439697","6181.853519439697"
"9955.4073927","6181.853519439697","6181.853519439697","6181.853519439697"
"9965.407477566","6181.8535232543945","6181.8535232543945","6181.8535232543945"
"9975.407233062","6181.8535232543945","6181.8535232543945","6181.8535232543945"
"9985.407561316","6181.8535232543945","6181.8535232543945","6181.8535232543945"
"9995.407260584","6181.8535232543945","6181.8535232543945","6181.8535232543945"
"10005.407138096","6181.8535232543945","6181.8535232543945","6181.8535232543945"
"10015.407542823","6181.8535232543945","6181.8535232543945","6181.8535232543945"
"10025.407665961","6181.853527069092","6181.853527069092","6181.853527069092"
"10035.406919754","6181.853527069092","6181.853527069092","6181.853527069092"
"10045.407578534","6181.853527069092","6181.853527069092","6181.853527069092"
"10055.407493272","6181.853527069092","6181.853527069092","6181.853527069092"
"10065.406971973","6181.853530883789","6181.853530883789","6181.853530883789"
"10075.407602701","6181.853530883789","6181.853530883789","6181.853530883789"
"10085.407776618","6181.853530883789","6181.853530883789","6181.853530883789"
"10095.407236978","6181.853530883789","6181.853530883789","6181.853530883789"
"10105.406855652","6181.853530883789","6181.853530883789","6181.853530883789"
"10115.407011","6181.853534698486","6181.853534698486","6181.853534698486"
"10125.407277046","6181.853534698486","6181.853534698486","6181.853534698486"
"10135.407234692","6181.853534698486","6181.853534698486","6181.853534698486"
"10145.407698391","6181.853534698486","6181.853534698486","6181.853534698486"
"10155.407343519","6181.853534698486","6181.853534698486","6181.853534698486"
"10165.407554418","6181.853538513184","6181.853538513184","6181.853538513184"
"10175.40736878","6181.853538513184","6181.853538513184","6181.853538513184"
"10185.406988286","6181.853538513184","6181.853538513184","6181.853538513184"
"10195.407134591","6181.853538513184","6181.853538513184","6181.853538513184"
"10205.407449136","6181.853542327881","6181.853542327881","6181.853542327881"
"10215.40771637","6181.853542327881","6181.853542327881","6181.853542327881"
"10225.406884543","6181.853542327881","6181.853542327881","6181.853542327881"
"10235.406901438","6181.853546142578","6181.853546142578","6181.853546142578"
"10245.40762561","6181.853546142578","6181.853546142578","6181.853546142578"
"10255.406760768","6181.853546142578","6181.853546142578","6181.853546142578"
"10265.407500842","6181.853546142578","6181.853546142578","6181.853546142578"
"10275.407308924","6181.853549957275","6181.853549957275","6181.853549957275"
"10285.408173157","6181.853549957275","6181.853549957275","6181.853549957275"
"10295.406930686","6181.853549957275","6181.853549957275","6181.853549957275"
"10305.406574458","6181.853553771973","6181.853553771973","6181.853553771973"
"10315.407163364","6181.853553771973","6181.853553771973","6181.853553771973"
"10325.406983762","6181.853553771973","6181.853553771973","6181.853553771973"
"10335.407701874","6181.85355758667","6181.85355758667","6181.85355758667"
"10345.407116216","6181.85355758667","6181.85355758667","6181.85355758667"
"10355.407053039","6181.85355758667","6181.85355758667","6181.85355758667"
"10365.407617564","6181.85355758667","6181.85355758667","6181.85355758667"
"10375.406948951","6181.853561401367","6181.853561401367","6181.853561401367"
"10385.406979258","6181.853561401367","6181.853561401367","6181.853561401367"
"10395.406938243","6181.853561401367","6181.853561401367","6181.853561401367"
"10405.407252478","6181.854228973389","6181.854228973389","6181.854228973389"
"10415.40690748","6181.854232788086","6181.854232788086","6181.854232788086"
"10425.407291439","6181.854232788086","6181.854232788086","6181.854232788086"
"10435.40769311","6181.854232788086","6181.854232788086","6181.854232788086"
"10445.407656749","6181.854232788086","6181.854232788086","6181.854232788086"
"10455.406745314","6181.854236602783","6181.854236602783","6181.854236602783"
"10465.407476279","6181.854236602783","6181.854236602783","6181.854236602783"
"10475.406953982","6181.854236602783","6181.854236602783","6181.854236602783"
"10485.406696715","6181.854236602783","6181.854236602783","6181.854236602783"
"10495.406834179","6181.854236602783","6181.854236602783","6181.854236602783"
"10505.406935756","6181.8542404174805","6181.8542404174805","6181.8542404174805"
"10515.406896906","6181.8542404174805","6181.8542404174805","6181.8542404174805"
"10525.407590624","6181.8542404174805","6181.8542404174805","6181.8542404174805"
"10535.40678243","6181.8542404174805","6181.8542404174805","6181.8542404174805"
"10545.406949214","6181.8542404174805","6181.8542404174805","6181.8542404174805"
"10555.407547445","6181.854244232178","6181.854244232178","6181.854244232178"
"10565.407725003","6181.854244232178","6181.854244232178","6181.854244232178"
"10575.407045742","6181.854244232178","6181.854244232178","6181.854244232178"
"10585.407204414","6181.854244232178","6181.854244232178","6181.854244232178"
"10595.408002167","6181.854244232178","6181.854244232178","6181.854244232178"
"10605.40755287","6181.854244232178","6181.854244232178","6181.854244232178"
"10615.407651912","6181.854248046875","6181.854248046875","6181.854248046875"
"10625.406653267","6181.854248046875","6181.854248046875","6181.854248046875"
"10635.407182721","6181.854248046875","6181.854248046875","6181.854248046875"
"10645.407337546","6181.854248046875","6181.854248046875","6181.854248046875"
"10655.407383526","6181.854251861572","6181.854251861572","6181.854251861572"
"10665.40724765","6181.854251861572","6181.854251861572","6181.854251861572"
"10675.407504481","6181.854251861572","6181.854251861572","6181.854251861572"
"10685.407281018","6181.854251861572","6181.854251861572","6181.854251861572"
"10695.407621624","6181.854251861572","6181.854251861572","6181.854251861572"
"10705.407044054","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10715.407416024","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10725.406980534","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10735.408028227","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10745.407123737","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10755.407090868","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10765.407436066","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10775.407705314","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10785.406772875","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10795.407370998","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10805.406965911","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10815.406598926","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10825.40749335","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10835.407590858","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10845.4074552","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10855.407135465","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10865.406876008","6181.8542556762695","6181.8542556762695","6181.8542556762695"
"10875.407596123","6181.854259490967","6181.854259490967","6181.854259490967"
"10885.407603931","6181.854259490967","6181.854259490967","6181.854259490967"
"10895.406913661","6181.854259490967","6181.854259490967","6181.854259490967"
"10905.407997546","6181.854259490967","6181.854259490967","6181.854259490967"
"10915.407974307","6181.854263305664","6181.854263305664","6181.854263305664"
"10925.407320554","6181.854263305664","6181.854263305664","6181.854263305664"
"10935.407265081","6181.854263305664","6181.854263305664","6181.854263305664"
"10945.407670962","6181.854263305664","6181.854263305664","6181.854263305664"
"10955.407235633","6181.854267120361","6181.854267120361","6181.854267120361"
"10965.407082557","6181.854267120361","6181.854267120361","6181.854267120361"
"10975.407334808","6181.854267120361","6181.854267120361","6181.854267120361"
"10985.406836641","6181.854267120361","6181.854267120361","6181.854267120361"
"10995.407151012","6181.854270935059","6181.854270935059","6181.854270935059"
"11005.406861526","6181.854270935059","6181.854270935059","6181.854270935059"
"11015.40670291","6181.854270935059","6181.854270935059","6181.854270935059"
"11025.407041067","6181.854270935059","6181.854270935059","6181.854270935059"
"11035.407265575","6181.854270935059","6181.854270935059","6181.854270935059"
"11045.407145284","6181.854274749756","6181.854274749756","6181.854274749756"
"11055.406906797","6181.854274749756","6181.854274749756","6181.854274749756"
"11065.407914266","6181.854274749756","6181.854274749756","6181.854274749756"
"11075.407097507","6181.854274749756","6181.854274749756","6181.854274749756"
"11085.406690534","6181.854274749756","6181.854274749756","6181.854274749756"
"11095.40724606","6181.854278564453","6181.854278564453","6181.854278564453"
"11105.407257166","6181.854278564453","6181.854278564453","6181.854278564453"
"11115.406924031","6181.854278564453","6181.854278564453","6181.854278564453"
"11125.406981361","6181.854278564453","6181.854278564453","6181.854278564453"
"11135.407505165","6181.854278564453","6181.854278564453","6181.854278564453"
"11145.407345405","6181.85428237915","6181.85428237915","6181.85428237915"
"11155.406912782","6181.85428237915","6181.85428237915","6181.85428237915"
"11165.407677245","6181.85428237915","6181.85428237915","6181.85428237915"
"11175.407721771","6181.85428237915","6181.85428237915","6181.85428237915"
"11185.407237012","6181.854286193848","6181.854286193848","6181.854286193848"
"11195.407311082","6181.854286193848","6181.854286193848","6181.854286193848"
"11205.407219274","6181.854286193848","6181.854286193848","6181.854286193848"
"11215.4073496","6181.854286193848","6181.854286193848","6181.854286193848"
"11225.407097573","6181.854290008545","6181.854290008545","6181.854290008545"
"11235.406760138","6181.854290008545","6181.854290008545","6181.854290008545"
"11245.407616165","6181.854290008545","6181.854290008545","6181.854290008545"
"11255.407296729","6181.854290008545","6181.854290008545","6181.854290008545"
"11265.407460827","6181.854290008545","6181.854290008545","6181.854290008545"
"11275.407359674","6181.854293823242","6181.854293823242","6181.854293823242"
"11285.407563509","6181.854293823242","6181.854293823242","6181.854293823242"
"11295.40768736","6181.854293823242","6181.854293823242","6181.854293823242"
"11305.407099001","6181.854297637939","6181.854297637939","6181.854297637939"
"11315.407464848","6181.854297637939","6181.854297637939","6181.854297637939"
"11325.40693499","6181.854297637939","6181.854297637939","6181.854297637939"
"11335.407296119","6181.854301452637","6181.854301452637","6181.854301452637"
"11345.407431524","6181.854301452637","6181.854301452637","6181.854301452637"
"11355.407425962","6181.854301452637","6181.854301452637","6181.854301452637"
"11365.407438438","6181.854301452637","6181.854301452637","6181.854301452637"
"11375.407324357","6181.854305267334","6181.854305267334","6181.854305267334"
"11385.406741431","6181.854305267334","6181.854305267334","6181.854305267334"
"11395.407540283","6181.854305267334","6181.854305267334","6181.854305267334"
"11405.407268848","6181.854305267334","6181.854305267334","6181.854305267334"
"11415.407187095","6181.854305267334","6181.854305267334","6181.854305267334"
"11425.406939968","6181.854309082031","6181.854309082031","6181.854309082031"
"11435.407365043","6181.854309082031","6181.854309082031","6181.854309082031"
"11445.407278303","6181.854309082031","6181.854309082031","6181.854309082031"
"11455.407405758","6181.854309082031","6181.854309082031","6181.854309082031"
"11465.407160821","6181.854309082031","6181.854309082031","6181.854309082031"
"11475.406736745","6181.8543128967285","6181.8543128967285","6181.8543128967285"
"11485.407281155","6181.8543128967285","6181.8543128967285","6181.8543128967285"
"11495.407703687","6181.8543128967285","6181.8543128967285","6181.8543128967285"
"11505.40738749","6181.8543128967285","6181.8543128967285","6181.8543128967285"
"11515.4076819","6181.854316711426","6181.854316711426","6181.854316711426"
"11525.406886472","6181.854316711426","6181.854316711426","6181.854316711426"
"11535.40681858","6181.854316711426","6181.854316711426","6181.854316711426"
"11545.407742915","6181.854316711426","6181.854316711426","6181.854316711426"
"11555.407410291","6181.854316711426","6181.854316711426","6181.854316711426"
"11565.406819655","6181.854316711426","6181.854316711426","6181.854316711426"
"11575.407698558","6181.854320526123","6181.854320526123","6181.854320526123"
"11585.407375323","6181.854320526123","6181.854320526123","6181.854320526123"
"11595.406945522","6181.85432434082","6181.85432434082","6181.85432434082"
"11605.407709949","6181.85432434082","6181.85432434082","6181.85432434082"
"11615.407658293","6181.85432434082","6181.85432434082","6181.85432434082"
"11625.406788111","6181.85432434082","6181.85432434082","6181.85432434082"
"11635.407087887","6181.854328155518","6181.854328155518","6181.854328155518"
"11645.407014435","6181.854328155518","6181.854328155518","6181.854328155518"
"11655.407579071","6181.854328155518","6181.854328155518","6181.854328155518"
"11665.406753891","6181.854328155518","6181.854328155518","6181.854328155518"
"11675.407691018","6181.854331970215","6181.854331970215","6181.854331970215"
"11685.407238578","6181.854331970215","6181.854331970215","6181.854331970215"
"11695.4073736","6181.854331970215","6181.854331970215","6181.854331970215"
"11705.407432713","6181.854331970215","6181.854331970215","6181.854331970215"
"11715.407149455","6181.854331970215","6181.854331970215","6181.854331970215"
"11725.407450467","6181.854331970215","6181.854331970215","6181.854331970215"
"11735.407363374","6181.854335784912","6181.854335784912","6181.854335784912"
"11745.40666422","6181.854335784912","6181.854335784912","6181.854335784912"
"11755.407257554","6181.854335784912","6181.854335784912","6181.854335784912"
"11765.407634931","6181.854335784912","6181.854335784912","6181.854335784912"
"11775.406888231","6181.854339599609","6181.854339599609","6181.854339599609"
"11785.407263752","6181.854339599609","6181.854339599609","6181.854339599609"
"11795.407203769","6181.854339599609","6181.854339599609","6181.854339599609"
"11805.406935545","6181.854339599609","6181.854339599609","6181.854339599609"
"11815.406719059","6181.854339599609","6181.854339599609","6181.854339599609"
"11825.406579038","6181.854343414307","6181.854343414307","6181.854343414307"
"11835.407522897","6181.854343414307","6181.854343414307","6181.854343414307"
"11845.406806625","6181.854343414307","6181.854343414307","6181.854343414307"
"11855.407514811","6181.854343414307","6181.854343414307","6181.854343414307"
"11865.407685787","6181.854343414307","6181.854343414307","6181.854343414307"
"11875.407508101","6181.854347229004","6181.854347229004","6181.854347229004"
"11885.408238034","6181.854347229004","6181.854347229004","6181.854347229004"
"11895.406646568","6181.854347229004","6181.854347229004","6181.854347229004"
"11905.40795073","6181.854347229004","6181.854347229004","6181.854347229004"
"11915.406595219","6181.854351043701","6181.854351043701","6181.854351043701"
"11925.407588886","6181.854351043701","6181.854351043701","6181.854351043701"
"11935.406648937","6181.854351043701","6181.854351043701","6181.854351043701"
"11945.407203314","6181.854354858398","6181.854354858398","6181.854354858398"
"11955.407150229","6181.854354858398","6181.854354858398","6181.854354858398"
"11965.407448647","6181.854354858398","6181.854354858398","6181.854354858398"
"11975.406838656","6181.854354858398","6181.854354858398","6181.854354858398"
"11985.407036822","6181.854354858398","6181.854354858398","6181.854354858398"
"11995.407427577","6181.854354858398","6181.854354858398","6181.854354858398"
"12005.406705014","6181.854358673096","6181.854358673096","6181.854358673096"
"12015.407447735","6181.854358673096","6181.854358673096","6181.854358673096"
"12025.407630387","6181.854358673096","6181.854358673096","6181.854358673096"
"12035.406860495","6181.854358673096","6181.854358673096","6181.854358673096"
"12045.407455874","6181.854362487793","6181.854362487793","6181.854362487793"
"12055.407517986","6181.854362487793","6181.854362487793","6181.854362487793"
"12065.406764795","6181.854362487793","6181.854362487793","6181.854362487793"
"12075.406906663","6181.854362487793","6181.854362487793","6181.854362487793"
"12085.407319286","6181.854362487793","6181.854362487793","6181.854362487793"
"12095.40668054","6181.854362487793","6181.854362487793","6181.854362487793"
"12105.409427199","6181.85436630249","6181.85436630249","6181.85436630249"
"12115.410458217","6181.85436630249","6181.85436630249","6181.85436630249"
"12125.407613035","6181.85436630249","6181.85436630249","6181.85436630249"
"12135.407664587","6181.8543701171875","6181.8543701171875","6181.8543701171875"
"12145.407600821","6181.8543701171875","6181.8543701171875","6181.8543701171875"
"12155.407643755","6181.8543701171875","6181.8543701171875","6181.8543701171875"
"12165.407089956","6181.8543701171875","6181.8543701171875","6181.8543701171875"
"12175.407194313","6181.8543701171875","6181.8543701171875","6181.8543701171875"
"12185.407762386","6181.854373931885","6181.854373931885","6181.854373931885"
"12195.407039886","6181.854373931885","6181.854373931885","6181.854373931885"
"12205.407288974","6181.854373931885","6181.854373931885","6181.854373931885"
"12215.407133146","6181.854373931885","6181.854373931885","6181.854373931885"
"12225.407112947","6181.854377746582","6181.854377746582","6181.854377746582"
"12235.407516864","6181.854377746582","6181.854377746582","6181.854377746582"
"12245.407225082","6181.854377746582","6181.854377746582","6181.854377746582"
"12255.406968206","6181.854381561279","6181.854381561279","6181.854381561279"
"12265.407010522","6181.854381561279","6181.854381561279","6181.854381561279"
"12275.407031568","6181.854381561279","6181.854381561279","6181.854381561279"
"12285.407257193","6181.854381561279","6181.854381561279","6181.854381561279"
"12295.407510807","6181.854381561279","6181.854381561279","6181.854381561279"
"12305.40672219","6181.854385375977","6181.854385375977","6181.854385375977"
"12315.407302076","6181.854385375977","6181.854385375977","6181.854385375977"
"12325.407601083","6181.854385375977","6181.854385375977","6181.854385375977"
"12335.406703634","6181.854389190674","6181.854389190674","6181.854389190674"
"12345.407437907","6181.854389190674","6181.854389190674","6181.854389190674"
"12355.406657573","6181.854393005371","6181.854393005371","6181.854393005371"
"12365.407167828","6181.854393005371","6181.854393005371","6181.854393005371"
"12375.407700983","6181.854393005371","6181.854393005371","6181.854393005371"
"12385.407238014","6181.854396820068","6181.854396820068","6181.854396820068"
"12395.407586486","6181.854396820068","6181.854396820068","6181.854396820068"
"12405.40687144","6181.854396820068","6181.854396820068","6181.854396820068"
"12415.406731333","6181.854606628418","6181.854606628418","6181.854606628418"
"12425.407334425","6181.854610443115","6181.854610443115","6181.854610443115"
"12435.407026323","6181.854610443115","6181.854610443115","6181.854610443115"
"12445.407180053","6181.854610443115","6181.854610443115","6181.854610443115"
"12455.406656261","6181.854610443115","6181.854610443115","6181.854610443115"
"12465.406961722","6181.854610443115","6181.854610443115","6181.854610443115"
"12475.407131286","6181.8546142578125","6181.8546142578125","6181.8546142578125"
"12485.407595403","6181.8546142578125","6181.8546142578125","6181.8546142578125"
"12495.406929291","6181.8546142578125","6181.8546142578125","6181.8546142578125"
"12505.406957515","6181.8546142578125","6181.8546142578125","6181.8546142578125"
"12515.406874076","6181.8546142578125","6181.8546142578125","6181.8546142578125"
"12525.407579508","6181.8546142578125","6181.8546142578125","6181.8546142578125"
"12535.406717258","6181.85461807251","6181.85461807251","6181.85461807251"
"12545.40734808","6181.85461807251","6181.85461807251","6181.85461807251"
"12555.407443217","6181.85461807251","6181.85461807251","6181.85461807251"
"12565.407435142","6181.85461807251","6181.85461807251","6181.85461807251"
"12575.406943091","6181.854621887207","6181.854621887207","6181.854621887207"
